Customer_ID,Age,Gender,Region
CUST002855,51.0,Female,South
CUST002856,69.0,Male,North
CUST002857,65.0,Male,South
CUST002858,,Male,East
CUST002859,57.0,Female,South
CUST002860,52.0,Female,West
CUST002861,58.0,Male,East
CUST002862,,Female,East
CUST002863,69.0,Male,North
CUST002864,46.0,Female,North
CUST002865,55.0,Female,East
CUST002866,59.0,Male,East
CUST002867,38.0,Male,South
CUST002868,59.0,Male,East
CUST002869,30.0,Male,West
CUST002870,66.0,Male,South
CUST002871,58.0,Female,West
CUST002872,34.0,Female,West
CUST002873,26.0,Male,West
CUST002874,58.0,Male,East
CUST002875,18.0,Male,North
CUST002876,19.0,Female,North
CUST002877,65.0,Male,West
CUST002878,46.0,Male,East
CUST002879,50.0,Female,South
CUST002880,,Female,West
CUST002881,67.0,Female,South
CUST002882,57.0,Female,South
CUST002883,38.0,Male,East
CUST002884,45.0,Female,East
CUST002885,28.0,Female,North
CUST002886,51.0,Male,North
CUST002887,25.0,Male,East
CUST002888,39.0,Male,West
CUST002889,25.0,Female,North
CUST002890,66.0,Male,South
CUST002891,32.0,Female,West
CUST002892,34.0,Female,South
CUST002893,40.0,Female,East
CUST002894,41.0,Male,South
CUST002895,62.0,Female,West
CUST002896,36.0,Male,East
CUST002897,22.0,Male,West
CUST002898,49.0,Male,South
CUST002899,61.0,Female,West
CUST002900,18.0,Female,East
CUST002901,40.0,Female,South
CUST002902,54.0,Male,South
CUST002903,25.0,Female,North
CUST002904,30.0,Female,North
CUST002905,25.0,Female,West
CUST002906,40.0,Female,North
CUST002907,60.0,Female,North
CUST002908,18.0,Male,North
CUST002909,62.0,Male,North
CUST002910,68.0,Male,East
CUST002911,41.0,Male,East
CUST002912,52.0,Female,North
CUST002913,41.0,Male,West
CUST002914,34.0,Female,East
CUST002915,22.0,Male,North
CUST002916,37.0,Male,East
CUST002917,38.0,Male,South
CUST002918,,Female,East
CUST002919,48.0,Female,East
CUST002920,63.0,Male,West
CUST002921,,Female,East
CUST002922,28.0,Male,West
CUST002923,69.0,Male,South
CUST002924,32.0,Male,North
CUST002925,36.0,Female,West
CUST002926,24.0,Male,East
CUST002927,68.0,Male,East
CUST002928,45.0,Male,West
CUST002929,68.0,Female,South
CUST002930,60.0,Male,North
CUST002931,22.0,Female,East
CUST002932,22.0,Male,South
CUST002933,47.0,Female,North
CUST002934,49.0,Male,North
CUST002935,25.0,Male,East
CUST002936,27.0,Female,West
CUST002937,55.0,Female,East
CUST002938,64.0,Male,East
CUST002939,49.0,Female,East
CUST002940,65.0,Male,South
CUST002941,45.0,Male,West
CUST002942,34.0,Male,South
CUST002943,48.0,Female,East
CUST002944,25.0,Male,West
CUST002945,57.0,Female,North
CUST002946,42.0,Male,West
CUST002947,26.0,Female,East
CUST002948,,Female,West
CUST002949,32.0,Male,North
CUST002950,67.0,Female,North
CUST002951,20.0,Male,West
CUST002952,66.0,Male,North
CUST002953,53.0,Male,South
CUST002954,21.0,Male,West
CUST002955,31.0,Male,North
CUST002956,58.0,Female,North
CUST002957,,Male,West
CUST002958,42.0,Female,South
CUST002959,67.0,Female,West
CUST002960,27.0,Male,North
CUST002961,38.0,Female,West
CUST002962,,Male,North
CUST002963,29.0,Female,East
CUST002964,44.0,Female,West
CUST002965,57.0,Female,West
CUST002966,,Male,North
CUST002967,30.0,Female,North
CUST002968,49.0,Male,North
CUST002969,48.0,Female,North
CUST002970,33.0,Female,West
CUST002971,49.0,Female,North
CUST002972,49.0,Female,West
CUST002973,51.0,Male,South
CUST002974,28.0,Male,West
CUST002975,27.0,Female,North
CUST002976,32.0,Female,North
CUST002977,34.0,Male,South
CUST002978,57.0,Male,West
CUST002979,35.0,Male,South
CUST002980,26.0,Male,West
CUST002981,,Female,North
CUST002982,57.0,Female,West
CUST002983,31.0,Male,North
CUST002984,42.0,Male,North
CUST002985,67.0,Male,East
CUST002986,39.0,Male,East
CUST002987,69.0,Male,West
CUST002988,47.0,Male,North
CUST002989,37.0,Female,South
CUST002990,38.0,Female,North
CUST002991,61.0,Female,South
CUST002992,49.0,Male,West
CUST002993,68.0,Male,West
CUST002994,63.0,Male,South
CUST002995,66.0,Female,South
CUST002996,38.0,Male,North
CUST002997,52.0,Male,West
CUST002998,49.0,Female,North
CUST002999,47.0,Male,South
CUST003000,56.0,Female,East
CUST003001,66.0,Female,East
CUST003002,29.0,Male,East
CUST003003,58.0,Female,South
CUST003004,64.0,Male,North
CUST003005,35.0,Female,West
CUST003006,38.0,Male,South
CUST003007,30.0,Female,East
CUST003008,38.0,Male,North
CUST003009,25.0,Female,West
CUST003010,63.0,Female,West
CUST003011,57.0,Female,South
CUST003012,63.0,Male,South
CUST003013,24.0,Male,West
CUST003014,,Female,West
CUST003015,61.0,Male,East
CUST003016,49.0,Female,West
CUST003017,28.0,Male,South
CUST003018,39.0,Female,North
CUST003019,39.0,Male,East
CUST003020,60.0,Female,East
CUST003021,,Female,West
CUST003022,39.0,Female,North
CUST003023,45.0,Female,East
CUST003024,46.0,Male,South
CUST003025,30.0,Female,West
CUST003026,35.0,Male,South
CUST003027,19.0,Male,West
CUST003028,46.0,Female,East
CUST003029,38.0,Male,West
CUST003030,32.0,Male,North
CUST003031,,Male,South
CUST003032,44.0,Female,North
CUST003033,67.0,Male,South
CUST003034,48.0,Male,South
CUST003035,32.0,Female,West
CUST003036,68.0,Female,East
CUST003037,40.0,Male,East
CUST003038,41.0,Female,North
CUST003039,61.0,Male,West
CUST003040,30.0,Male,East
CUST003041,39.0,Male,South
CUST003042,60.0,Female,South
CUST003043,54.0,Male,West
CUST003044,50.0,Female,North
CUST003045,20.0,Female,West
CUST003046,36.0,Male,North
CUST003047,40.0,Female,West
CUST003048,46.0,Female,South
CUST003049,47.0,Female,West
CUST003050,56.0,Female,East
CUST003051,61.0,Female,East
CUST003052,64.0,Male,West
CUST003053,42.0,Female,North
CUST003054,54.0,Male,North
CUST003055,64.0,Male,South
CUST003056,25.0,Male,South
CUST003057,59.0,Male,North
CUST003058,33.0,Male,West
CUST003059,25.0,Male,South
CUST003060,18.0,Female,North
CUST003061,61.0,Female,North
CUST003062,22.0,Female,West
CUST003063,20.0,Male,East
CUST003064,,Female,North
CUST003065,21.0,Female,South
CUST003066,57.0,Female,West
CUST003067,52.0,Male,West
CUST003068,49.0,Female,West
CUST003069,59.0,Male,East
CUST003070,51.0,Female,East
CUST003071,60.0,Male,South
CUST003072,42.0,Male,South
CUST003073,27.0,Male,West
CUST003074,38.0,Female,South
CUST003075,63.0,Female,North
CUST003076,56.0,Male,East
CUST003077,,Female,West
CUST003078,44.0,Male,West
CUST003079,19.0,Male,North
CUST003080,58.0,Female,North
CUST003081,65.0,Female,North
CUST003082,,Female,North
CUST003083,26.0,Male,West
CUST003084,69.0,Male,East
CUST003085,53.0,Female,East
CUST003086,39.0,Male,North
CUST003087,59.0,Female,South
CUST003088,43.0,Male,West
CUST003089,29.0,Female,East
CUST003090,34.0,Female,North
CUST003091,31.0,Male,South
CUST003092,31.0,Female,South
CUST003093,51.0,Female,North
CUST003094,37.0,Male,West
CUST003095,28.0,Female,East
CUST003096,33.0,Male,South
CUST003097,68.0,Female,East
CUST003098,48.0,Male,East
CUST003099,23.0,Female,South
CUST003100,36.0,Female,North
CUST003101,,Female,South
CUST003102,21.0,Female,South
CUST003103,64.0,Male,West
CUST003104,21.0,Male,East
CUST003105,37.0,Male,North
CUST003106,27.0,Male,East
CUST003107,41.0,Male,South
CUST003108,52.0,Male,North
CUST003109,43.0,Male,North
CUST003110,,Female,North
CUST003111,55.0,Female,North
CUST003112,,Female,West
CUST003113,57.0,Female,North
CUST003114,56.0,Male,South
CUST003115,38.0,Male,West
CUST003116,,Male,South
CUST003117,55.0,Female,South
CUST003118,63.0,Male,East
CUST003119,21.0,Female,North
CUST003120,62.0,Male,North
CUST003121,37.0,Male,South
CUST003122,34.0,Male,North
CUST003123,24.0,Male,West
CUST003124,,Female,East
CUST003125,46.0,Female,North
CUST003126,31.0,Male,North
CUST003127,20.0,Female,West
CUST003128,41.0,Male,East
CUST003129,54.0,Male,West
CUST003130,33.0,Male,South
CUST003131,69.0,Male,South
CUST003132,21.0,Female,North
CUST003133,41.0,Male,East
CUST003134,51.0,Male,South
CUST003135,47.0,Female,West
CUST003136,35.0,Male,South
CUST003137,36.0,Female,South
CUST003138,48.0,Male,West
CUST003139,36.0,Male,North
CUST003140,66.0,Male,East
CUST003141,,Male,North
CUST003142,36.0,Male,West
CUST003143,39.0,Male,South
CUST003144,41.0,Female,East
CUST003145,62.0,Male,North
CUST003146,29.0,Female,West
CUST003147,47.0,Female,South
CUST003148,55.0,Male,South
CUST003149,48.0,Female,North
CUST003150,,Male,West
CUST003151,36.0,Female,South
CUST003152,65.0,Male,South
CUST003153,62.0,Female,East
CUST003154,53.0,Female,South
CUST003155,47.0,Male,North
CUST003156,66.0,Female,West
CUST003157,50.0,Male,West
CUST003158,35.0,Male,East
CUST003159,69.0,Male,West
CUST003160,66.0,Male,North
CUST003161,45.0,Male,South
CUST003162,64.0,Female,East
CUST003163,28.0,Female,West
CUST003164,62.0,Female,East
CUST003165,50.0,Male,East
CUST003166,34.0,Female,West
CUST003167,23.0,Female,East
CUST003168,21.0,Female,West
CUST003169,37.0,Female,North
CUST003170,65.0,Female,West
CUST003171,64.0,Male,South
CUST003172,,Male,West
CUST003173,32.0,Female,South
CUST003174,23.0,Male,East
CUST003175,64.0,Male,West
CUST003176,31.0,Female,South
CUST003177,28.0,Female,West
CUST003178,,Male,West
CUST003179,26.0,Female,West
CUST003180,43.0,Male,North
CUST003181,33.0,Male,South
CUST003182,22.0,Female,North
CUST003183,69.0,Male,North
CUST003184,27.0,Male,South
CUST003185,67.0,Male,West
CUST003186,20.0,Female,North
CUST003187,30.0,Female,North
CUST003188,60.0,Female,North
CUST003189,66.0,Female,West
CUST003190,,Male,North
CUST003191,62.0,Female,East
CUST003192,23.0,Female,South
CUST003193,34.0,Female,East
CUST003194,62.0,Female,West
CUST003195,68.0,Male,North
CUST003196,36.0,Male,South
CUST003197,59.0,Male,North
CUST003198,52.0,Female,West
CUST003199,63.0,Female,South
CUST003200,43.0,Male,East
CUST003201,68.0,Female,South
CUST003202,22.0,Female,North
CUST003203,46.0,Male,South
CUST003204,54.0,Male,West
CUST003205,37.0,Female,West
CUST003206,66.0,Female,South
CUST003207,38.0,Female,West
CUST003208,27.0,Male,West
CUST003209,22.0,Male,West
CUST003210,53.0,Male,East
CUST003211,23.0,Male,North
CUST003212,43.0,Female,West
CUST003213,21.0,Male,South
CUST003214,56.0,Male,West
CUST003215,56.0,Female,East
CUST003216,67.0,Female,South
CUST003217,52.0,Female,North
CUST003218,18.0,Male,South
CUST003219,41.0,Female,South
CUST003220,53.0,Female,South
CUST003221,23.0,Male,South
CUST003222,58.0,Male,West
CUST003223,63.0,Female,North
CUST003224,61.0,Male,West
CUST003225,48.0,Female,East
CUST003226,37.0,Female,East
CUST003227,,Male,South
CUST003228,42.0,Female,West
CUST003229,53.0,Male,West
CUST003230,38.0,Male,North
CUST003231,47.0,Male,North
CUST003232,41.0,Female,North
CUST003233,61.0,Male,West
CUST003234,59.0,Male,North
CUST003235,47.0,Female,North
CUST003236,39.0,Female,North
CUST003237,45.0,Female,South
CUST003238,,Female,East
CUST003239,52.0,Male,East
CUST003240,45.0,Male,West
CUST003241,31.0,Male,West
CUST003242,27.0,Female,South
CUST003243,33.0,Female,East
CUST003244,33.0,Male,North
CUST003245,48.0,Female,North
CUST003246,59.0,Female,West
CUST003247,42.0,Male,East
CUST003248,30.0,Male,West
CUST003249,23.0,Female,West
CUST003250,61.0,Female,North
CUST003251,26.0,Female,North
CUST003252,62.0,Male,East
CUST003253,53.0,Male,West
CUST003254,60.0,Male,South
CUST003255,37.0,Male,East
CUST003256,35.0,Male,West
CUST003257,60.0,Female,East
CUST003258,38.0,Female,East
CUST003259,21.0,Female,East
CUST003260,,Male,South
CUST003261,50.0,Male,South
CUST003262,44.0,Male,North
CUST003263,24.0,Female,North
CUST003264,23.0,Male,West
CUST003265,32.0,Male,East
CUST003266,35.0,Female,West
CUST003267,49.0,Male,North
CUST003268,28.0,Female,South
CUST003269,37.0,Male,North
CUST003270,,Male,West
CUST003271,32.0,Female,North
CUST003272,,Female,West
CUST003273,24.0,Female,West
CUST003274,38.0,Female,West
CUST003275,59.0,Female,West
CUST003276,43.0,Female,North
CUST003277,61.0,Male,West
CUST003278,31.0,Male,West
CUST003279,,Female,East
CUST003280,38.0,Male,West
CUST003281,35.0,Female,North
CUST003282,22.0,Male,West
CUST003283,20.0,Female,South
CUST003284,40.0,Male,South
CUST003285,43.0,Male,West
CUST003286,54.0,Male,South
CUST003287,41.0,Male,South
CUST003288,66.0,Male,North
CUST003289,36.0,Female,East
CUST003290,68.0,Female,South
CUST003291,42.0,Female,South
CUST003292,38.0,Male,East
CUST003293,29.0,Female,East
CUST003294,58.0,Male,South
CUST003295,50.0,Male,West
CUST003296,67.0,Male,South
CUST003297,21.0,Female,West
CUST003298,59.0,Male,West
CUST003299,,Female,West
CUST003300,39.0,Female,East
CUST003301,50.0,Male,South
CUST003302,34.0,Male,South
CUST003303,41.0,Female,North
CUST003304,51.0,Female,East
CUST003305,45.0,Female,North
CUST003306,60.0,Female,North
CUST003307,58.0,Female,West
CUST003308,56.0,Female,East
CUST003309,,Male,North
CUST003310,66.0,Female,South
CUST003311,34.0,Female,North
CUST003312,51.0,Female,East
CUST003313,23.0,Female,South
CUST003314,63.0,Male,South
CUST003315,23.0,Male,South
CUST003316,51.0,Female,West
CUST003317,18.0,Female,South
CUST003318,27.0,Female,West
CUST003319,38.0,Male,West
CUST003320,22.0,Male,North
CUST003321,19.0,Male,North
CUST003322,39.0,Male,South
CUST003323,65.0,Male,East
CUST003324,,Male,South
CUST003325,27.0,Female,North
CUST003326,51.0,Male,South
CUST003327,33.0,Male,North
CUST003328,65.0,Female,South
CUST003329,68.0,Male,East
CUST003330,56.0,Female,South
CUST003331,39.0,Male,East
CUST003332,29.0,Female,East
CUST003333,41.0,Female,South
CUST003334,64.0,Female,East
CUST003335,57.0,Female,East
CUST003336,55.0,Female,North
CUST003337,27.0,Male,North
CUST003338,52.0,Male,East
CUST003339,68.0,Female,West
CUST003340,66.0,Female,South
CUST003341,49.0,Female,East
CUST003342,24.0,Male,South
CUST003343,38.0,Female,North
CUST003344,37.0,Female,South
CUST003345,43.0,Female,East
CUST003346,21.0,Female,East
CUST003347,63.0,Male,East
CUST003348,69.0,Female,East
CUST003349,39.0,Female,West
CUST003350,32.0,Male,West
CUST003351,57.0,Female,West
CUST003352,38.0,Female,East
CUST003353,32.0,Male,West
CUST003354,39.0,Male,South
CUST003355,,Male,East
CUST003356,45.0,Female,North
CUST003357,,Female,East
CUST003358,44.0,Male,South
CUST003359,58.0,Male,West
CUST003360,57.0,Male,East
CUST003361,45.0,Female,West
CUST003362,,Female,East
CUST003363,66.0,Male,South
CUST003364,19.0,Female,East
CUST003365,,Male,West
CUST003366,20.0,Female,West
CUST003367,25.0,Female,South
CUST003368,61.0,Female,East
CUST003369,50.0,Female,North
CUST003370,59.0,Male,East
CUST003371,69.0,Female,South
CUST003372,52.0,Female,North
CUST003373,23.0,Male,South
CUST003374,56.0,Female,East
CUST003375,69.0,Male,North
CUST003376,40.0,Male,South
CUST003377,,Female,West
CUST003378,67.0,Female,North
CUST003379,60.0,Male,North
CUST003380,36.0,Male,South
CUST003381,22.0,Male,West
CUST003382,68.0,Female,North
CUST003383,,Male,South
CUST003384,29.0,Male,North
CUST003385,27.0,Male,North
CUST003386,25.0,Female,North
CUST003387,41.0,Male,West
CUST003388,45.0,Female,East
CUST003389,58.0,Female,East
CUST003390,,Male,West
CUST003391,54.0,Female,West
CUST003392,,Male,South
CUST003393,25.0,Female,North
CUST003394,26.0,Female,West
CUST003395,64.0,Male,South
CUST003396,32.0,Male,East
CUST003397,65.0,Male,East
CUST003398,63.0,Female,East
CUST003399,57.0,Female,East
CUST003400,35.0,Male,South
CUST003401,59.0,Male,North
CUST003402,,Female,South
CUST003403,23.0,Female,North
CUST003404,29.0,Female,East
CUST003405,19.0,Male,West
CUST003406,24.0,Female,West
CUST003407,33.0,Male,West
CUST003408,20.0,Female,North
CUST003409,62.0,Female,East
CUST003410,20.0,Male,South
CUST003411,44.0,Male,West
CUST003412,67.0,Male,North
CUST003413,60.0,Female,West
CUST003414,57.0,Female,South
CUST003415,55.0,Female,East
CUST003416,50.0,Male,South
CUST003417,,Female,East
CUST003418,18.0,Male,East
CUST003419,,Male,East
CUST003420,54.0,Male,West
CUST003421,49.0,Female,South
CUST003422,65.0,Female,West
CUST003423,60.0,Male,South
CUST003424,54.0,Female,North
CUST003425,,Male,North
CUST003426,47.0,Male,South
CUST003427,23.0,Female,South
CUST003428,63.0,Male,South
CUST003429,36.0,Male,South
CUST003430,49.0,Female,East
CUST003431,26.0,Male,West
CUST003432,29.0,Male,East
CUST003433,28.0,Male,West
CUST003434,,Male,West
CUST003435,33.0,Male,West
CUST003436,18.0,Male,East
CUST003437,62.0,Male,South
CUST003438,38.0,Female,East
CUST003439,,Female,East
CUST003440,30.0,Male,West
CUST003441,51.0,Male,North
CUST003442,21.0,Female,North
CUST003443,45.0,Female,East
CUST003444,55.0,Female,West
CUST003445,48.0,Female,East
CUST003446,,Female,East
CUST003447,,Male,South
CUST003448,42.0,Female,West
CUST003449,20.0,Female,North
CUST003450,50.0,Female,North
CUST003451,,Male,North
CUST003452,42.0,Male,East
CUST003453,37.0,Male,West
CUST003454,51.0,Male,South
CUST003455,43.0,Male,North
CUST003456,22.0,Male,West
CUST003457,52.0,Female,North
CUST003458,,Male,South
CUST003459,46.0,Male,West
CUST003460,26.0,Female,East
CUST003461,69.0,Male,East
CUST003462,55.0,Female,North
CUST003463,67.0,Female,North
CUST003464,,Male,West
CUST003465,,Female,South
CUST003466,61.0,Female,North
CUST003467,28.0,Female,West
CUST003468,19.0,Female,South
CUST003469,64.0,Male,North
CUST003470,61.0,Female,North
CUST003471,61.0,Male,West
CUST003472,26.0,Female,North
CUST003473,,Female,East
CUST003474,41.0,Female,South
CUST003475,51.0,Male,South
CUST003476,39.0,Male,East
CUST003477,20.0,Male,West
CUST003478,,Female,East
CUST003479,45.0,Female,East
CUST003480,47.0,Female,South
CUST003481,43.0,Female,West
CUST003482,65.0,Male,North
CUST003483,38.0,Female,East
CUST003484,45.0,Male,East
CUST003485,,Female,West
CUST003486,50.0,Male,East
CUST003487,38.0,Male,West
CUST003488,52.0,Female,North
CUST003489,69.0,Female,West
CUST003490,51.0,Male,North
CUST003491,58.0,Female,West
CUST003492,68.0,Female,East
CUST003493,64.0,Male,North
CUST003494,35.0,Male,East
CUST003495,,Male,North
CUST003496,40.0,Male,West
CUST003497,65.0,Female,West
CUST003498,39.0,Male,West
CUST003499,34.0,Male,South
CUST003500,22.0,Male,South
CUST003501,61.0,Female,North
CUST003502,28.0,Male,South
CUST003503,47.0,Female,West
CUST003504,32.0,Male,South
CUST003505,44.0,Male,South
CUST003506,52.0,Female,East
CUST003507,50.0,Male,North
CUST003508,37.0,Male,North
CUST003509,,Female,North
CUST003510,51.0,Male,South
CUST003511,19.0,Male,West
CUST003512,52.0,Male,East
CUST003513,57.0,Male,North
CUST003514,45.0,Female,South
CUST003515,64.0,Male,West
CUST003516,56.0,Female,East
CUST003517,23.0,Male,East
CUST003518,26.0,Female,North
CUST003519,37.0,Male,North
CUST003520,18.0,Female,West
CUST003521,25.0,Male,South
CUST003522,40.0,Female,West
CUST003523,20.0,Female,North
CUST003524,21.0,Male,West
CUST003525,42.0,Female,South
CUST003526,64.0,Male,East
CUST003527,,Male,East
CUST003528,32.0,Male,East
CUST003529,38.0,Male,East
CUST003530,52.0,Male,North
CUST003531,63.0,Female,North
CUST003532,,Male,South
CUST003533,,Male,South
CUST003534,53.0,Male,South
CUST003535,29.0,Male,South
CUST003536,,Male,West
CUST003537,56.0,Male,South
CUST003538,26.0,Female,East
CUST003539,52.0,Female,East
CUST003540,,Male,East
CUST003541,32.0,Female,West
CUST003542,35.0,Male,South
CUST003543,68.0,Male,East
CUST003544,50.0,Male,East
CUST003545,,Male,East
CUST003546,44.0,Male,East
CUST003547,40.0,Female,North
CUST003548,44.0,Female,South
CUST003549,51.0,Female,South
CUST003550,63.0,Female,West
CUST003551,55.0,Male,North
CUST003552,31.0,Female,West
CUST003553,53.0,Male,East
CUST003554,25.0,Female,West
CUST003555,52.0,Female,East
CUST003556,36.0,Female,East
CUST003557,47.0,Female,South
CUST003558,,Male,South
CUST003559,37.0,Female,South
CUST003560,66.0,Female,South
CUST003561,42.0,Male,South
CUST003562,57.0,Male,North
CUST003563,41.0,Female,South
CUST003564,31.0,Male,West
CUST003565,43.0,Male,East
CUST003566,55.0,Male,South
CUST003567,40.0,Female,North
CUST003568,39.0,Male,West
CUST003569,,Female,West
CUST003570,36.0,Female,East
CUST003571,63.0,Female,West
CUST003572,68.0,Female,West
CUST003573,20.0,Male,West
CUST003574,,Female,West
CUST003575,36.0,Male,North
CUST003576,26.0,Female,East
CUST003577,45.0,Male,South
CUST003578,37.0,Female,West
CUST003579,62.0,Male,North
CUST003580,24.0,Female,East
CUST003581,31.0,Female,South
CUST003582,26.0,Male,East
CUST003583,36.0,Female,North
CUST003584,64.0,Female,North
CUST003585,69.0,Female,North
CUST003586,31.0,Male,West
CUST003587,55.0,Female,North
CUST003588,53.0,Female,South
CUST003589,57.0,Male,West
CUST003590,34.0,Male,East
CUST003591,,Male,South
CUST003592,26.0,Male,West
CUST003593,50.0,Male,North
CUST003594,69.0,Female,East
CUST003595,,Female,North
CUST003596,31.0,Female,South
CUST003597,28.0,Male,South
CUST003598,52.0,Female,West
CUST003599,58.0,Male,South
CUST003600,31.0,Male,East
CUST003601,,Female,West
CUST003602,58.0,Male,East
CUST003603,21.0,Male,North
CUST003604,21.0,Female,East
CUST003605,45.0,Male,East
CUST003606,25.0,Male,South
CUST003607,19.0,Female,North
CUST003608,58.0,Male,South
CUST003609,63.0,Male,North
CUST003610,39.0,Female,North
CUST003611,58.0,Female,East
CUST003612,33.0,Female,South
CUST003613,46.0,Female,East
CUST003614,66.0,Male,East
CUST003615,65.0,Male,East
CUST003616,47.0,Female,North
CUST003617,29.0,Male,South
CUST003618,52.0,Male,South
CUST003619,28.0,Female,East
CUST003620,63.0,Female,North
CUST003621,67.0,Male,South
CUST003622,,Female,West
CUST003623,38.0,Female,South
CUST003624,22.0,Female,East
CUST003625,65.0,Male,West
CUST003626,37.0,Female,North
CUST003627,54.0,Male,West
CUST003628,20.0,Male,West
CUST003629,61.0,Male,East
CUST003630,,Female,South
CUST003631,26.0,Female,North
CUST003632,26.0,Female,West
CUST003633,21.0,Female,East
CUST003634,52.0,Female,South
CUST003635,34.0,Male,West
CUST003636,51.0,Male,East
CUST003637,41.0,Male,East
CUST003638,49.0,Female,East
CUST003639,18.0,Male,North
CUST003640,25.0,Male,South
CUST003641,62.0,Female,West
CUST003642,40.0,Female,South
CUST003643,64.0,Male,South
CUST003644,57.0,Male,West
CUST003645,29.0,Female,South
CUST003646,29.0,Female,North
CUST003647,63.0,Female,West
CUST003648,64.0,Female,West
CUST003649,,Male,East
CUST003650,,Male,South
CUST003651,36.0,Female,West
CUST003652,,Male,West
CUST003653,69.0,Male,North
CUST003654,,Female,East
CUST003655,39.0,Male,West
CUST003656,57.0,Male,North
CUST003657,,Male,West
CUST003658,68.0,Female,West
CUST003659,55.0,Female,West
CUST003660,37.0,Male,North
CUST003661,46.0,Female,South
CUST003662,,Female,West
CUST003663,21.0,Female,West
CUST003664,24.0,Male,South
CUST003665,45.0,Male,West
CUST003666,45.0,Female,East
CUST003667,,Male,West
CUST003668,39.0,Male,East
CUST003669,29.0,Male,South
CUST003670,62.0,Male,North
CUST003671,20.0,Male,South
CUST003672,39.0,Female,West
CUST003673,61.0,Male,East
CUST003674,19.0,Male,North
CUST003675,41.0,Male,West
CUST003676,51.0,Female,North
CUST003677,44.0,Female,North
CUST003678,58.0,Female,West
CUST003679,,Male,South
CUST003680,25.0,Female,West
CUST003681,40.0,Female,West
CUST003682,55.0,Female,South
CUST003683,23.0,Female,East
CUST003684,39.0,Male,West
CUST003685,42.0,Female,North
CUST003686,35.0,Female,West
CUST003687,34.0,Male,West
CUST003688,29.0,Male,North
CUST003689,23.0,Female,South
CUST003690,43.0,Male,East
CUST003691,44.0,Female,East
CUST003692,25.0,Male,North
CUST003693,36.0,Male,South
CUST003694,59.0,Female,West
CUST003695,18.0,Male,West
CUST003696,46.0,Female,West
CUST003697,62.0,Male,West
CUST003698,66.0,Female,West
CUST003699,52.0,Male,North
CUST003700,57.0,Male,West
CUST003701,31.0,Male,West
CUST003702,52.0,Male,South
CUST003703,65.0,Male,West
CUST003704,62.0,Female,East
CUST003705,37.0,Male,North
CUST003706,66.0,Female,North
CUST003707,30.0,Female,North
CUST003708,55.0,Female,East
CUST003709,66.0,Male,West
CUST003710,63.0,Female,North
CUST003711,66.0,Male,East
CUST003712,25.0,Female,South
CUST003713,60.0,Female,West
CUST003714,,Female,East
CUST003715,50.0,Female,West
CUST003716,,Female,South
CUST003717,56.0,Male,East
CUST003718,38.0,Female,West
CUST003719,66.0,Female,East
CUST003720,59.0,Male,North
CUST003721,60.0,Male,West
CUST003722,,Male,East
CUST003723,26.0,Female,North
CUST003724,41.0,Female,South
CUST003725,54.0,Female,West
CUST003726,66.0,Female,West
CUST003727,58.0,Female,South
CUST003728,34.0,Female,North
CUST003729,41.0,Male,South
CUST003730,38.0,Male,West
CUST003731,68.0,Female,East
CUST003732,56.0,Female,North
CUST003733,,Female,North
CUST003734,56.0,Female,North
CUST003735,30.0,Female,South
CUST003736,28.0,Male,South
CUST003737,63.0,Male,East
CUST003738,36.0,Female,East
CUST003739,28.0,Male,North
CUST003740,,Female,East
CUST003741,63.0,Female,South
CUST003742,62.0,Female,East
CUST003743,18.0,Male,South
CUST003744,57.0,Male,East
CUST003745,61.0,Female,West
CUST003746,36.0,Male,South
CUST003747,29.0,Male,West
CUST003748,,Female,South
CUST003749,25.0,Male,East
CUST003750,62.0,Male,West
CUST003751,29.0,Female,East
CUST003752,65.0,Female,South
CUST003753,50.0,Male,West
CUST003754,62.0,Female,North
CUST003755,43.0,Male,East
CUST003756,56.0,Female,South
CUST003757,45.0,Female,West
CUST003758,22.0,Female,East
CUST003759,25.0,Female,West
CUST003760,42.0,Male,East
CUST003761,44.0,Female,East
CUST003762,63.0,Female,East
CUST003763,40.0,Female,West
CUST003764,47.0,Male,West
CUST003765,,Male,East
CUST003766,64.0,Female,North
CUST003767,40.0,Female,North
CUST003768,66.0,Female,North
CUST003769,64.0,Female,South
CUST003770,37.0,Female,North
CUST003771,35.0,Female,West
CUST003772,35.0,Male,North
CUST003773,19.0,Female,West
CUST003774,21.0,Female,South
CUST003775,47.0,Female,West
CUST003776,50.0,Female,West
CUST003777,53.0,Female,West
CUST003778,35.0,Female,North
CUST003779,,Male,East
CUST003780,36.0,Male,West
CUST003781,64.0,Male,North
CUST003782,45.0,Male,North
CUST003783,57.0,Male,North
CUST003784,37.0,Male,East
CUST003785,66.0,Female,East
CUST003786,,Female,East
CUST003787,29.0,Female,East
CUST003788,68.0,Female,South
CUST003789,32.0,Female,East
CUST003790,58.0,Female,East
CUST003791,56.0,Male,East
CUST003792,19.0,Female,West
CUST003793,46.0,Male,West
CUST003794,58.0,Male,East
CUST003795,27.0,Female,South
CUST003796,19.0,Female,West
CUST003797,68.0,Female,North
CUST003798,28.0,Female,West
CUST003799,30.0,Female,North
CUST003800,27.0,Female,West
CUST003801,31.0,Female,East
CUST003802,35.0,Male,West
CUST003803,68.0,Female,East
CUST003804,26.0,Female,East
